Name,assetId,isManaged,monitorDate,monitorDate2,lastScanDate,discoveryDate,dutyCycle,ipAddress,isColor,manufacturer,modelName,ppmBlack,ppmColor,serialNumber,tonerLevelBlack,tonerLevelCyan,tonerLevelMagenta,tonerLevelYellow,pageCoverageMonochrome,pageCoverageCyan,pageCoverageMagenta,pageCoverageYellow,startMeterLife,endMeterLife,startMeterBlack,endMeterBlack,startMeterColor,endMeterColor,startMeterPrintBlack,endMeterPrintBlack,startMeterPrintColor,endMeterPrintColor,startMeterCopyBlack,endMeterCopyBlack,startMeterCopyColor,endMeterCopyColor,startMeterScan,endMeterScan,startMeterFax,endMeterFax
LaserJet 8150 Series,10.139.3.69,TRUE,8/16/2013 - 11/14/2013,604,11/14/2013 11:54 AM,06/11/2013 12:00,150000,10.139.3.69,Mono,HP,LaserJet 8150,32,,JPBLR17821,0%,,,,,,,,44307,44911,44307,44911,,,,,,,,,,,,,,
LaserJet 8150 Series,10.139.1.16-2239,TRUE,8/16/2013 - 11/14/2013,1702,11/14/2013 11:54 AM,06/11/2013 12:00,150000,10.139.1.160,Mono,HP,LaserJet 8150,32,,USBLM02239,77%,,,,,,,,361816,363518,361816,363518,,,361816,363518,,,,,,,,,,
LaserJet 9000 Series,10.139.3.61,TRUE,8/16/2013 - 11/14/2013,4810,11/14/2013 11:54 AM,06/11/2013 12:00,300000,10.139.3.61,Mono,HP,LaserJet 9000 ,50,,JPBSY12696,7%,,,,,,,,619242,624052,619242,624052,,,619242,624052,,,,,,,609895,614607,,
LaserJet 9000 Series,,TRUE,8/16/2013 - 11/14/2013,82,11/14/2013 11:54 AM,06/11/2013 12:00,300000,10.139.1.60,Mono,HP,LaserJet 9000 ,50,,JPBMP20674,8%,,,,,,,,2794627,2794709,2794627,2794709,,,2794627,2794709,,,,,,,1548274,1548356,,
LaserJet 9040,10.139.3.12,TRUE,8/16/2013 - 11/14/2013,29772,11/14/2013 7:48 AM,06/11/2013 12:00,300000,10.139.3.12,Mono,HP,LaserJet 9040,40,,JPRL81G05K,61%,,,,,,,,577091,606863,577091,606863,,,576950,606718,,,,,,,,,,
LaserJet 9040,10.139.3.14,TRUE,8/16/2013 - 11/14/2013,5715,11/14/2013 11:54 AM,06/11/2013 12:00,300000,10.139.3.14,Mono,HP,LaserJet 9040,40,,JPFL76702Y,43%,,,,,,,,101307,107022,101307,107022,,,101086,106801,,,,,,,,,,
LaserJet 9040,10.139.3.40,TRUE,8/16/2013 - 11/14/2013,9145,11/14/2013 11:54 AM,06/11/2013 12:00,300000,10.139.3.40,Mono,HP,LaserJet 9040,40,,JPFL6C7098,2%,,,,,,,,468121,477266,468121,477266,,,468083,477228,,,,,,,,,,
LaserJet 9040,10.139.1.32,TRUE,8/16/2013 - 11/14/2013,27861,11/14/2013 11:54 AM,06/11/2013 12:00,300000,10.139.1.32,Mono,HP,LaserJet 9040,40,,JPCL64200C,8%,,,,,,,,1026399,1054260,1026399,1054260,,,1026379,1054240,,,,,,,,,,
LaserJet 9040,10.139.1.90,TRUE,8/16/2013 - 11/14/2013,26990,11/14/2013 11:54 AM,06/11/2013 12:00,300000,10.139.1.90,Mono,HP,LaserJet 9040,40,,JPRL7CG007,8%,,,,,,,,220736,247726,220736,247726,,,220736,247726,,,,,,,,,,
LaserJet 9040,10.139.1.153,TRUE,8/16/2013 - 11/14/2013,32651,11/14/2013 11:54 AM,06/11/2013 12:00,300000,10.139.1.153,Mono,HP,LaserJet 9040,40,,JPRC9D80QK,84%,,,,,,,,295359,328010,295359,328010,,,295341,327991,,,,,,,,,,
LaserJet 9050,10.139.3.44,TRUE,8/16/2013 - 11/14/2013,26739,11/14/2013 11:54 AM,06/11/2013 12:00,300000,10.139.3.44,Mono,HP,LaserJet 9050,50,,JPRCC8703S,8%,,,,,,,,181936,208675,181936,208675,,,181936,208675,,,,,,,,,,
LaserJet 9050,10.139.3.57,TRUE,8/16/2013 - 11/14/2013,11708,11/14/2013 11:54 AM,06/11/2013 12:00,300000,10.139.3.57,Mono,HP,LaserJet 9050,50,,JPRL7CT014,10%,,,,,,,,511325,523033,511325,523033,,,511156,522850,,,,,,,,,,
LaserJet 9050,10.139.3.78,TRUE,8/16/2013 - 11/14/2013,13270,11/14/2013 11:54 AM,06/11/2013 12:00,300000,10.139.3.78,Mono,HP,LaserJet 9050,50,,JPCL54603Y,59%,,,,,,,,825634,838904,825634,838904,,,825434,838704,,,,,,,,,,
LaserJet 9050,10.139.3.97,TRUE,8/16/2013 - 11/14/2013,5790,11/14/2013 11:54 AM,06/11/2013 12:00,300000,10.139.3.97,Mono,HP,LaserJet 9050,50,,JPFL6B904C,93%,,,,,,,,153680,159470,153680,159470,,,153459,159250,,,,,,,,,,
LaserJet 9050,10.139.1.129,TRUE,8/16/2013 - 11/14/2013,68977,11/14/2013 11:54 AM,06/11/2013 12:00,300000,10.139.1.129,Mono,HP,LaserJet 9050,50,,JPRCB1V0XJ,36%,,,,,,,,1216734,1285711,1216734,1285711,,,164603,233560,,,,,,,,,,
LaserJet CM1415fnw,,TRUE,8/16/2013 - 11/14/2013,2587,11/14/2013 5:46 AM,06/11/2013 12:00,30000,10.139.80.36,Color,HP,CM1415,12,8,CNJ6D5KS00,60%,23%,19%,21%,,,,,7219,9806,4871,6234,2348,3572,,,,,,,,,,,,
LaserJet M1536dnf MFP,,TRUE,8/16/2013 - 11/14/2013,14,11/01/2013 15:04,06/11/2013 12:00,8000,10.139.40.10,Mono,HP,LaserJet M1536DNF,26,,CNB9BDJC72,79%,,,,,,,,1213,1227,1213,1227,,,,,,,,,,,,,,
LaserJet M1536dnf MFP,,TRUE,8/16/2013 - 11/14/2013,236,11/14/2013 11:54 AM,06/11/2013 12:00,8000,10.139.1.141,Mono,HP,LaserJet M1536DNF,26,,CNC9C5HC18,71%,,,,,,,,2753,2989,2753,2989,,,,,,,,,,,,,,
LaserJet M1536dnf MFP,,TRUE,8/16/2013 - 11/14/2013,1390,11/14/2013 11:54 AM,06/11/2013 12:00,8000,10.139.80.84,Mono,HP,LaserJet M1536DNF,26,,CNC9C8TC9Q,68%,,,,,,,,6818,8208,6818,8208,,,,,,,,,,,,,,
LaserJet M1536dnf MFP,,TRUE,8/16/2013 - 11/14/2013,63,11/14/2013 11:54 AM,06/11/2013 12:00,8000,10.139.114.41,Mono,HP,LaserJet M1536DNF,26,,CND9D6YBG3,24%,,,,,,,,5007,5070,5007,5070,,,,,,,,,,,,,,
LaserJet M1536dnf MFP,,TRUE,8/16/2013 - 11/14/2013,5763,11/14/2013 11:54 AM,9/17/2013 9:04 PM,8000,10.139.80.182,Mono,HP,LaserJet M1536DNF,26,,CNF9DCFC78,41%,,,,,,,,12336,18099,12336,18099,,,,,,,,,,,,,,
LaserJet M2727nf MFP,,TRUE,8/16/2013 - 11/14/2013,4700,11/14/2013 11:54 AM,06/11/2013 12:00,15000,10.139.40.25,Mono,HP,LaserJet M2727nf MFP,27,,CNG8CCVMF7,1%,,,,,,,,19989,24689,19989,24689,,,,,,,,,,,,,,
LaserJet M2727nf MFP,10.139.114.56,TRUE,8/16/2013 - 11/14/2013,12962,11/14/2013 11:54 AM,06/11/2013 12:00,15000,10.139.114.56,Mono,HP,LaserJet M2727nf MFP,27,,CNG8CCNMWG,28%,,,,,,,,40944,53906,40944,53906,,,,,,,,,,,,,,
LaserJet M2727nf MFP,10.139.82.10,TRUE,8/16/2013 - 11/14/2013,9690,11/14/2013 11:54 AM,06/11/2013 12:00,15000,10.139.82.10,Mono,HP,LaserJet M2727nf MFP,27,,CNG8C4SM10,73%,,,,,,,,243950,253640,243950,253640,,,,,,,,,,,,,,
LaserJet M5035 MFP,10.139.40.27,TRUE,8/16/2013 - 11/14/2013,22576,11/14/2013 11:54 AM,06/11/2013 12:00,155000,10.139.40.27,Mono,HP,LaserJet M5035 MFP,35,,CN4CD6P081,86%,,,,,,,,27883,50459,27883,50459,,,27874,50441,,,814,997,,,374,509,,
LaserJet P2035n,10.139.1.86,TRUE,8/16/2013 - 11/14/2013,3666,11/14/2013 11:54 AM,06/11/2013 12:00,25000,10.139.1.86,Mono,HP,LaserJet P2035,30,,B9D37865,17%,,,,,,,,69088,72754,69088,72754,,,,,,,,,,,,,,
LaserJet P2055dn,10.139.40.9,TRUE,8/16/2013 - 11/14/2013,0,11/14/2013 11:54 AM,06/11/2013 12:00,5000,10.139.40.9,Mono,HP,LaserJet P2055dn,35,,CNB9066311,0%,,,,,,,,28561,28561,28561,28561,,,,,,,,,,,,,,
LaserJet P2055dn,,TRUE,8/16/2013 - 11/14/2013,9012,11/14/2013 11:54 AM,06/11/2013 12:00,5000,10.139.114.51,Mono,HP,LaserJet P2055dn,35,,CNB9L49170,67%,,,,,,,,81357,90369,81357,90369,,,,,,,,,,,,,,
LaserJet P2055dn,,TRUE,8/16/2013 - 11/14/2013,9570,11/14/2013 11:54 AM,06/11/2013 12:00,5000,10.139.114.53,Mono,HP,LaserJet P2055dn,35,,CNB9L49176,0%,,,,,,,,89380,98950,89380,98950,,,,,,,,,,,,,,
LaserJet P2055dn,10.139.114.52,TRUE,8/16/2013 - 11/14/2013,7716,11/14/2013 11:54 AM,06/11/2013 23:14,5000,10.139.114.52,Mono,HP,LaserJet P2055dn,35,,CNB9L49185,32%,,,,,,,,147548,155264,147548,155264,,,,,,,,,,,,,,
LaserJet P3010 Series,,TRUE,8/16/2013 - 11/14/2013,1619,11/13/2013 4:23 PM,06/11/2013 12:00,100000,10.139.1.74,Mono,HP,LaserJet P3010,,,VNBCB2P0KP,93%,,,,,,,,67831,69450,67831,69450,,,67831,69450,,,,,,,,,,
LaserJet P3010 Series,,TRUE,8/16/2013 - 11/14/2013,5538,11/14/2013 11:54 AM,06/11/2013 12:00,100000,10.139.1.178,Mono,HP,LaserJet P3010,,,VNB3402651,100%,,,,,,,,7382,12920,7382,12920,,,7382,12920,,,,,,,,,,
LaserJet P4014,10.139.40.11,TRUE,8/16/2013 - 11/14/2013,9031,11/14/2013 11:54 AM,06/11/2013 12:00,175000,10.139.40.11,Mono,HP ,LaserJet P4014,45,,JPDF041024,62%,,,,,,,,72114,81145,72114,81145,,,72104,81135,,,,,,,,,,
LaserJet P4014,10.139.80.121,TRUE,8/16/2013 - 11/14/2013,15650,10/08/2013 12:03,06/11/2013 12:00,175000,10.139.80.121,Mono,HP ,LaserJet P4014,45,,JPDF021646,25%,,,,,,,,304792,320442,304792,320442,,,304615,320265,,,,,,,,,,
LaserJet P4015,10.139.1.110,TRUE,8/16/2013 - 11/14/2013,34303,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.1.110,Mono,HP,LaserJet P4015,52,,CNDY893393,50%,,,,,,,,229943,264246,229943,264246,,,229908,264203,,,,,,,,,,
MC860,10.139.40.15,TRUE,8/16/2013 - 11/14/2013,4435,10/29/2013 8:00 PM,06/11/2013 12:00,,10.139.40.15,Color,OKI DATA CORP,Color Device,,,AL14011706,60%,20%,80%,0%,,,,,52903,57338,19140,20812,33763,36526,,,,,,,,,,,,
MFC-9440CN,10.139.40.6,TRUE,8/16/2013 - 11/14/2013,124,11/14/2013 11:54 AM,06/11/2013 12:00,35000,10.139.40.6,Color,BROTHER,MFC-9440CN,21,21,C0J502316,OK,OK,OK,OK,,,,,15587,15711,5561,5683,10026,10028,4825,4825,9932,9932,471,472,94,96,1929,2112,265,386
MFC-9440CN,10.139.40.5,TRUE,8/16/2013 - 11/14/2013,544,11/14/2013 11:54 AM,06/11/2013 12:00,35000,10.139.40.5,Color,BROTHER,MFC-9440CN,21,21,C0J502516,OK,OK,OK,OK,,,,,7920,8464,1425,1505,6495,6959,1412,1492,6346,6798,9,9,149,161,538,588,4,4
NC-11004h, Firmware Ver.1.00  (07.11.22),MID 8V7105,10.139.3.16,TRUE,8/16/2013 - 11/14/2013,16998,11/14/2013 11:54 AM,06/11/2013 12:00,,10.139.3.16,Mono,Brother,Monochrome Device,,,F8G152511,,,,,,,,,187620,204618,187620,204618,,,,,,,,,,,,
NC-11004h, Firmware Ver.1.01  (08.10.28),MID 8V7105,,TRUE,8/16/2013 - 11/14/2013,8272,11/14/2013 11:54 AM,06/11/2013 12:00,,10.139.40.20,Mono,Brother,Monochrome Device,,,G1G909861,,,,,,,,,55364,63636,55364,63636,,,,,,,,,,,,
NC-14036h, Firmware Ver.1.00  (09.10.06),MID 8V2633,,TRUE,8/16/2013 - 11/14/2013,120,11/14/2013 11:54 AM,06/11/2013 12:00,,10.139.40.24,Mono,Brother,Monochrome Device,,,J0G458903,,,,,,,,,711,831,711,831,,,,,,,,,,,,
Officejet 7500 E910,,TRUE,8/16/2013 - 11/14/2013,7520,11/14/2013 11:54 AM,06/11/2013 12:00,,10.139.80.112,Color,HP,Color Device,,,MY09G1105S05P5,20%,44%,61%,50%,,,,,27662,35182,11397,14319,16265,20863,23663,31060,,,,,,,,,,
Officejet 7500 E910,,TRUE,8/16/2013 - 11/14/2013,988,11/13/2013 11:13 AM,06/11/2013 12:00,,10.139.80.149,Color,HP,Color Device,,,MY2463103605P5,61%,20%,19%,21%,,,,,3888,4876,106,140,3782,4736,3855,4843,,,,,,,,,,
Officejet Pro 8600,,TRUE,8/16/2013 - 11/14/2013,821,11/14/2013 11:54 AM,06/11/2013 12:00,,10.139.80.135,Color,HP,OfficeJet Pro 8600,18,13,CN33IBWH6305KC,56%,81%,77%,70%,,,,,825,1646,,,,,,,,,,,,,,,,
Officejet Pro L7600,,TRUE,8/16/2013 - 11/14/2013,176,11/14/2013 11:54 AM,06/11/2013 12:00,7500,10.139.114.191,Color,HP,Officejet Pro L7600,35,15,MY84J851WY,81%,26%,49%,14%,,,,,6712,6888,,,,,,,,,,,,,,,,
Officejet Pro X576dw MFP,,TRUE,8/16/2013 - 11/14/2013,5158,11/14/2013 11:54 AM,08/07/2013 22:49,,10.139.40.17,Color,HP,Officejet Pro X576dw,42,42,CN33SCJ08T,71%,30%,57%,56%,,,,,441,5599,,,,,,,,,,,,,,,,
TASKalfa 255c,E2810,TRUE,8/16/2013 - 11/14/2013,1553,10/28/2013 4:44 PM,09/05/2013 17:18,40000,10.139.3.10,Color,KYOCERA,TASKalfa 255c,25,25,Q721601110,51%,18%,23%,25%,,,,,29,1582,15,461,14,1121,,259,2,1030,15,202,12,91,16,504,,
TASKalfa 300ci,E0576,TRUE,8/16/2013 - 11/14/2013,12577,11/14/2013 11:54 AM,06/11/2013 12:00,130000,10.139.1.128,Color,KYOCERA,TASKalfa 300ci,30,30,QJC0Y06522,96%,25%,67%,29%,,,,,67184,79761,25294,29128,41890,50633,22646,26142,36994,45335,2648,2986,4896,5298,55559,56184,,
TASKalfa 300ci,E0577,TRUE,8/16/2013 - 11/14/2013,20415,11/14/2013 11:54 AM,06/11/2013 12:00,130000,10.139.1.190,Color,KYOCERA,TASKalfa 300ci,30,30,QJC1106918,18%,10%,83%,61%,,,,,91177,111592,56472,68021,34705,43571,44327,53773,33277,41853,12118,14199,1428,1718,38161,45389,,
TASKalfa 300ci,E0574,TRUE,8/16/2013 - 11/14/2013,2476,11/14/2013 11:54 AM,07/09/2013 19:41,130000,10.139.70.149,Color,KYOCERA,TASKalfa 300ci,30,30,QJC0Y06614,5%,37%,43%,38%,,,,,17298,19774,8186,9107,9112,10667,6912,7785,8946,10490,1274,1322,166,177,6963,7637,,
TASKalfa 300ci,E0575,TRUE,8/16/2013 - 11/14/2013,2420,11/14/2013 11:54 AM,07/09/2013 19:41,130000,10.139.70.12,Color,KYOCERA,TASKalfa 300ci,30,30,QJC0Y06599,76%,97%,31%,96%,,,,,17260,19680,7351,8250,9909,11430,6592,7389,9854,11347,759,861,55,83,2539,2812,,
TASKalfa 3500i,E1642,TRUE,8/16/2013 - 11/14/2013,5523,11/14/2013 11:54 AM,06/11/2013 12:00,175000,10.139.3.46,Mono,KYOCERA MITA,TASKalfa 3500i,35,35,N481X02915,7%,,,,,,,,35670,41193,35670,41193,,,19813,23150,,,15857,18043,,,18241,20954,,
TASKalfa 3500i,E1673,TRUE,8/16/2013 - 11/14/2013,11825,11/14/2013 11:54 AM,06/11/2013 12:00,175000,10.139.3.95,Mono,KYOCERA MITA,TASKalfa 3500i,35,35,N481X02900,7%,,,,,,,,72182,84007,72182,84007,,,18998,22765,,,53184,61242,,,111967,126768,,
TASKalfa 3500i,E1645,TRUE,8/16/2013 - 11/14/2013,28678,11/14/2013 11:54 AM,06/11/2013 12:00,175000,10.139.3.112,Mono,KYOCERA MITA,TASKalfa 3500i,35,35,N481X02916,67%,,,,,,,,193655,222333,193655,222333,,,147318,171894,,,46337,50439,,,68253,75022,,
TASKalfa 3500i,E0580,TRUE,8/16/2013 - 11/14/2013,34574,11/14/2013 11:54 AM,06/11/2013 12:00,175000,10.139.1.29,Mono,KYOCERA MITA,TASKalfa 3500i,35,35,N481X02967,48%,,,,,,,,141646,176220,141646,176220,,,126555,158759,,,15091,17461,,,18802,21439,,
TASKalfa 3500i,E0579,TRUE,8/16/2013 - 11/14/2013,14891,11/14/2013 11:54 AM,06/11/2013 12:00,175000,10.139.1.197,Mono,KYOCERA MITA,TASKalfa 3500i,35,35,N481X02966,52%,,,,,,,,57278,72169,57278,72169,,,41773,51772,,,15499,20391,,,15271,20138,6,6
TASKalfa 400ci,E1668,TRUE,8/16/2013 - 11/14/2013,26341,11/14/2013 11:54 AM,06/11/2013 12:00,160000,10.139.3.4,Color,KYOCERA,TASKalfa 400ci,40,40,QHY1105409,5%,99%,5%,79%,,,,,131400,157741,47787,54998,83613,102743,36917,43314,75828,94415,10870,11684,7785,8328,20401,22443,,
TASKalfa 400ci,E0924,TRUE,8/16/2013 - 11/14/2013,17574,11/14/2013 11:54 AM,06/11/2013 12:00,160000,10.139.3.23,Color,KYOCERA,TASKalfa 400ci,40,40,QHY0Y05142,51%,45%,40%,33%,,,,,90281,107855,66811,71575,23470,36280,60279,63768,17779,29380,6532,7807,5691,6900,16462,20042,,
TASKalfa 400ci,E1666,TRUE,8/16/2013 - 11/14/2013,27303,11/14/2013 11:54 AM,06/11/2013 12:00,160000,10.139.3.84,Color,KYOCERA,TASKalfa 400ci,40,40,QHY1105427,31%,32%,98%,50%,,,,,208448,235751,101960,111853,106488,123898,35074,39611,91561,104929,65533,70732,14927,18969,44778,55064,,
TASKalfa 400ci,E1665,TRUE,8/16/2013 - 11/14/2013,13501,11/14/2013 11:54 AM,06/11/2013 12:00,160000,10.139.3.106,Color,KYOCERA,TASKalfa 400ci,40,40,QHY0Y05141,58%,29%,71%,77%,,,,,88129,101630,19049,22510,69080,79120,17904,21360,60823,70132,1145,1150,8257,8988,19503,21228,,
TASKalfa 400ci,E1667,TRUE,8/16/2013 - 11/14/2013,16303,11/14/2013 11:54 AM,06/11/2013 12:00,160000,10.139.3.118,Color,KYOCERA,TASKalfa 400ci,40,40,QHY1105414,41%,50%,60%,64%,,,,,94987,111290,32510,37832,62477,73458,27253,31294,60859,71225,5257,6538,1618,2233,16310,19048,,
TASKalfa 400ci,E1753,TRUE,8/16/2013 - 11/14/2013,10758,11/14/2013 11:54 AM,06/11/2013 12:00,160000,10.139.40.13,Color,KYOCERA,TASKalfa 400ci,40,40,QHY0X04589,5%,77%,24%,21%,,,,,101634,112392,60802,68429,40832,43963,57496,64805,36686,39383,3306,3624,4146,4580,11773,12938,,
TASKalfa 400ci,E0044,TRUE,8/16/2013 - 11/14/2013,30754,11/14/2013 11:54 AM,06/11/2013 12:00,160000,10.139.40.12,Color,KYOCERA,TASKalfa 400ci,40,40,QHY0Y05156,5%,81%,7%,50%,,,,,175109,205863,111576,133005,63533,72858,102395,122223,60792,70072,9181,10782,2741,2786,20115,23010,,
TASKalfa 400ci,E1754,TRUE,8/16/2013 - 11/14/2013,10767,11/14/2013 11:54 AM,06/11/2013 12:00,160000,10.139.40.14,Color,KYOCERA,TASKalfa 400ci,40,40,QHY0Y05128,42%,38%,46%,41%,,,,,75218,85985,13827,15998,61391,69987,12595,14614,55049,62406,1232,1384,6342,7581,7777,9944,,
TASKalfa 400ci,E1751,TRUE,8/16/2013 - 11/14/2013,23803,11/14/2013 11:54 AM,06/11/2013 12:00,160000,10.139.40.21,Color,KYOCERA,TASKalfa 400ci,40,40,QHY0Y05136,61%,57%,13%,30%,,,,,116682,140485,40889,47347,75793,93138,35658,42079,69367,84927,5229,5232,6426,8211,7102,9109,,
TASKalfa 4500i,E0652,TRUE,8/16/2013 - 11/14/2013,15084,11/14/2013 11:54 AM,06/11/2013 12:00,,10.139.1.116,Mono,Kyocera Mita,Monochrome Device,,,N431700646,98%,,,,,,,,91931,107015,91931,107015,,,85510,99985,,,6421,7030,,,7367,8132,,
TASKalfa 4500i,E0653,TRUE,8/16/2013 - 11/14/2013,50162,11/14/2013 11:54 AM,06/11/2013 12:00,,10.139.80.22,Mono,Kyocera Mita,Monochrome Device,,,N431700647,13%,,,,,,,,221924,272086,221924,272086,,,156018,187974,,,65906,84112,,,57226,73555,,
TASKalfa 4500i,5845,TRUE,8/16/2013 - 11/14/2013,45325,11/14/2013 11:54 AM,06/11/2013 12:00,,10.139.80.167,Mono,Kyocera Mita,Monochrome Device,,,N432504454,53%,,,,,,,,90701,136026,90701,136026,,,70115,101377,,,20586,34649,,,12512,17657,,
TASKalfa 4500i,5847,TRUE,8/16/2013 - 11/14/2013,11544,11/14/2013 11:54 AM,06/11/2013 12:00,,10.139.82.135,Mono,Kyocera Mita,Monochrome Device,,,N432504465,50%,,,,,,,,28838,40382,28838,40382,,,21456,31170,,,7382,9212,,,3950,5253,,
TASKalfa 4500i,5843,TRUE,8/16/2013 - 11/14/2013,28738,11/14/2013 11:54 AM,06/11/2013 12:00,,10.139.82.134,Mono,Kyocera Mita,Monochrome Device,,,N432504456,70%,,,,,,,,57408,86146,57408,86146,,,37373,57593,,,20035,28553,,,10975,15253,,
TASKalfa 4550ci,E2729,TRUE,8/16/2013 - 11/14/2013,33751,11/14/2013 11:54 AM,06/11/2013 12:00,200000,10.139.3.50,Color,KYOCERA,TASKalfa 4550ci,45,45,NWS2800884,46%,80%,18%,14%,,,,,20981,54732,8813,25986,12168,28746,7840,21698,12133,28576,973,4288,35,170,2533,15738,,
TASKalfa 4550ci,E2727,TRUE,8/16/2013 - 11/14/2013,45129,11/14/2013 11:54 AM,06/11/2013 12:00,200000,10.139.40.32,Color,KYOCERA,TASKalfa 4550ci,45,45,NWS2800877,9%,63%,63%,75%,,,,,39463,84592,3176,7814,36287,76778,2019,6066,35591,75179,1157,1748,696,1599,2163,4753,,
TASKalfa 4550ci,E2765,TRUE,8/16/2013 - 11/14/2013,13017,11/14/2013 11:54 AM,7/19/2013 12:49 AM,200000,10.139.3.55,Color,KYOCERA,TASKalfa 4550ci,45,45,NWS3301586,18%,62%,63%,54%,,,,,3476,16493,1908,7412,1568,9081,1383,5479,1560,9064,525,1933,8,17,147,666,,
TASKalfa 4550ci,E2809,TRUE,8/16/2013 - 11/14/2013,7314,11/14/2013 11:54 AM,9/19/2013 10:11 AM,200000,10.139.40.29,Color,KYOCERA,TASKalfa 4550ci,45,45,NWS3401604,75%,93%,93%,93%,,,,,513,7827,486,5469,27,2358,3,1070,3,2331,483,4399,24,27,430,7266,,
TASKalfa 5500i,E1652,TRUE,8/16/2013 - 11/14/2013,47596,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.7,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700932,5%,,,,,,,,347828,395424,347828,395424,,,304489,348046,,,43339,47378,,,67328,75605,,
TASKalfa 5500i,E1756,TRUE,8/16/2013 - 11/14/2013,28147,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.30,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700836,47%,,,,,,,,269086,297233,269086,297233,,,228624,251212,,,40153,45672,,,56619,63486,309,349
TASKalfa 5500i,E1649,TRUE,8/16/2013 - 11/14/2013,59672,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.26,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02609,83%,,,,,,,,328348,388020,328348,388020,,,216184,259927,,,112164,128093,,,521216,622751,,
TASKalfa 5500i,E1659,TRUE,8/16/2013 - 11/14/2013,6269,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.28,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700907,26%,,,,,,,,62606,68875,62606,68875,,,53537,58984,,,8992,9810,,,13118,13619,77,81
TASKalfa 5500i,E1657,TRUE,8/16/2013 - 11/14/2013,22758,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.36,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02600,5%,,,,,,,,124616,147374,124616,147374,,,113641,134627,,,10975,12747,,,39169,46444,,
TASKalfa 5500i,E1648,TRUE,8/16/2013 - 11/14/2013,32761,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.42,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02556,34%,,,,,,,,191608,224369,191608,224369,,,22139,28247,,,169469,196122,,,301295,357832,,
TASKalfa 5500i,E1658,TRUE,8/16/2013 - 11/14/2013,13688,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.48,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02752,57%,,,,,,,,117876,131564,117876,131564,,,90583,100463,,,27286,31094,,,46459,85928,7,7
TASKalfa 5500i,E1653,TRUE,8/16/2013 - 11/14/2013,17616,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.51,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700885,5%,,,,,,,,69954,87570,69954,87570,,,58407,74123,,,11547,13447,,,34639,40864,,
TASKalfa 5500i,E1757,TRUE,8/16/2013 - 11/14/2013,39128,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.47,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02740,5%,,,,,,,,249568,288696,249568,288696,,,211948,243938,,,37620,44758,,,61543,69926,,
TASKalfa 5500i,E1660,TRUE,8/16/2013 - 11/14/2013,18764,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.54,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700926,69%,,,,,,,,21264,40028,21264,40028,,,16366,28541,,,4898,11487,,,9715,22487,,
TASKalfa 5500i,E1651,TRUE,8/16/2013 - 11/14/2013,12521,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.58,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02781,95%,,,,,,,,115219,127740,115219,127740,,,97357,108311,,,17862,19429,,,19654,22142,,
TASKalfa 5500i,E1662,TRUE,8/16/2013 - 11/14/2013,48895,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.67,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700906,47%,,,,,,,,300814,349709,300814,349709,,,286963,333871,,,13851,15838,,,17336,19679,,
TASKalfa 5500i,E1647,TRUE,8/16/2013 - 11/14/2013,28037,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.94,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1X02744,13%,,,,,,,,165046,193083,165046,193083,,,145194,171906,,,19852,21177,,,65861,86133,,
TASKalfa 5500i,E1654,TRUE,8/16/2013 - 11/14/2013,8183,11/14/2013 11:54 AM,06/11/2013 12:00,225000,10.139.3.105,Mono,KYOCERA,TASKalfa 5500i,55,,N3X1700894,18%,,,,,,,,67108,75291,67108,75291,,,61019,68699,,,6089,6592,,,24076,28066,,
