StartDate,EndDate,printermodelid,devicename,ipaddress,Serialnumber,ModelName,Manufacturer,ManagementStatus,is_color,is_copier,is_scanner,is_fax,PPM_Black,PPM_Color,DateIntroduction,DateAdoption,DiscoveryDate,BLACK_ProdCodeOEM,BLACK_Yield,BLACK_ProdCostOEM,CYAN_ProdCodeOEM,CYAN_Yield,CYAN_ProdCostOEM,MAGENTA_ProdCodeOEM,MAGENTA_Yield,MAGENTA_ProdCostOEM,YELLOW_ProdCodeOEM,YELLOW_Yield,YELLOW_ProdCostOEM,DUTY_CYCLE,WattsPowerNormal,WattsPowerIdle,StartMeterLife,EndMeterLife,StartMeterBlack,EndMeterBlack,StartMeterColor,EndMeterColor,StartMeterPrintBlack,EndMeterPrintBlack,StartMeterPrintColor,EndMeterPrintColor,StartMeterCopyBlack,EndMeterCopyBlack,StartMeterCopyColor,EndMeterCopyColor,StartMeterScan,EndMeterScan,StartMeterFax,EndMeterFax,Start11x7,End11x7,TonerLevel_Black,TonerLevel_Cyan,TonerLevel_Magenta,TonerLevel_Yellow,Black Coverage,Cyan Coverage,Magenta Coverage,Yellow Coverage
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 9464NWM LL.AS.P429a 33AB,10.130.51.171,9464NWM,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 11:11,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,9730,10027,2504,2560,7226,7481,2504,2546,7226,7481,,,,,,,,,,,50%,80%,50%,40%,4,4,5,2
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 9464NWZ LL.AS.P429a 88BA,10.140.136.186,9464NWZ,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 14:20,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,2578,2648,324,325,2254,2323,324,325,2254,2323,,,,,,,,,,,30%,50%,40%,100%,5,10,9,5
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 9464T94 LL.AS.P429a 2140,10.130.33.64,9464T94,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 11:11,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,10307,10659,4486,4526,5880,6133,4367,4464,5880,6133,,,,,,,,,,,80%,60%,70%,80%,4,2,2,2
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 9467619 LL.AS.P429a E02C,10.140.224.44,9467619,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 14:21,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,10039,10399,739,755,9324,9659,721,740,9324,9659,,,,,,,,,,,80%,OK,40%,100%,6,7,5,3
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 94677ZH LL.AS.P429a F630,10.140.246.48,94677ZH,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 14:20,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,15687,16245,6243,6345,9444,9900,6243,6345,9444,9900,,,,,,,,,,,90%,50%,70%,80%,4,2,2,2
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 9467B0Z LL.AS.P429a 1AA6,10.131.26.166,9467B0Z,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 14:21,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,13848,14240,1581,1614,12268,12626,1444,1472,12268,12626,,,,,,,,,,,80%,80%,70%,70%,6,3,2,1
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 94681N2 LL.AS.P429a AE81,10.130.174.129,94681N2,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 11:11,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,14114,14423,2689,2775,11427,11648,2689,2775,11427,11648,,,,,,,,,,,70%,100%,90%,90%,4,2,1,1
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 946852X LL.AS.P429a 883C,10.140.136.60,946852X,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 14:21,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,1194,1232,,,1170,1208,,,1170,1208,,,,,,,,,,,100%,30%,30%,100%,3,3,6,7
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 94687V2 LL.AS.P429a C86D,10.140.200.109,94687V2,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 14:20,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,27154,27876,16444,16766,10713,11110,16444,16766,10713,11110,,,,,,,,,,,100%,90%,OK,100%,5,2,2,1
12/13/2013 0:00,1/15/2014 23:59,24107,Lexmark C544 9468B58 LL.AS.P429a 2C3B,10.130.44.59,9468B58,Lexmark C544dtn,Lexmark,Unmanaged,TRUE,FALSE,FALSE,FALSE,23,25,10/20/2008 0:00,,10/7/2013 11:11,C540H2KG,2500,,C540H2CG,2000,,C540H2MG,2000,,C540H2YG,2000,,55000,500,18,2321,2428,647,731,1674,1697,647,731,1674,1697,,,,,,,,,,,70%,60%,60%,80%,5,4,3,2
