StartDate,EndDate,printermodelid,devicename,ipaddress,Serialnumber,ModelName,Manufacturer,ManagementStatus,is_color,is_copier,is_scanner,is_fax,PPM_Black,PPM_Color,DateIntroduction,DateAdoption,DiscoveryDate,BLACK_ProdCodeOEM,BLACK_Yield,BLACK_ProdCostOEM,CYAN_ProdCodeOEM,CYAN_Yield,CYAN_ProdCostOEM,MAGENTA_ProdCodeOEM,MAGENTA_Yield,MAGENTA_ProdCostOEM,YELLOW_ProdCodeOEM,YELLOW_Yield,YELLOW_ProdCostOEM,DUTY_CYCLE,WattsPowerNormal,WattsPowerIdle,StartMeterLife,EndMeterLife,StartMeterBlack,EndMeterBlack,StartMeterColor,EndMeterColor,StartMeterPrintBlack,EndMeterPrintBlack,StartMeterPrintColor,EndMeterPrintColor,StartMeterCopyBlack,EndMeterCopyBlack,StartMeterCopyColor,EndMeterCopyColor,StartMeterScan,EndMeterScan,StartMeterFax,EndMeterFax,Start11x7,End11x7,TonerLevel_Black,TonerLevel_Cyan,TonerLevel_Magenta,TonerLevel_Yellow,Black Coverage,Cyan Coverage,Magenta Coverage,Yellow Coverage,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 2A1F,192.168.142.31,CNCCD3D1Z0,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,5/25/2012 4:47:32 PM,CE390A,10000,,,,,,,,,,,250000,960,22,84486,85307,84486,85307,,,43773,44152,,,40714,41155,,,27786,28098,,,,,25%,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 2B1E,192.168.43.30,CNCCD4424T,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,6/7/2012 11:42:22 AM,CE390A,10000,,,,,,,,,,,250000,960,22,87335,89520,87335,89520,,,48132,49736,,,39212,39784,,,28265,28757,,,,,,,,,1.93,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 2C1E,192.168.44.30,CNCCD4426R,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,5/30/2012 4:30:10 PM,CE390A,10000,,,,,,,,,,,250000,960,22,210433,216273,210433,216273,,,140516,144384,,,69920,71889,,,46194,47366,,,,,76%,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 2D1E,192.168.45.30,CNCCD3D1YB,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,6/7/2012 11:43:20 AM,CE390A,10000,,,,,,,,,,,250000,960,22,137845,142444,137845,142444,,,62456,64662,,,75395,77782,,,40132,41416,,,,,11%,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 2E1E,192.168.46.30,CNCCD3V1CT,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,5/31/2012 8:50:47 PM,CE390A,10000,,,,,,,,,,,250000,960,22,193202,197920,193202,197920,,,114283,117503,,,78944,80417,,,49402,50230,,,,,94%,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 301E,192.168.48.30,CNCCD4423B,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,6/12/2012 4:28:56 PM,CE390A,10000,,,,,,,,,,,250000,960,22,86593,89308,86593,89308,,,42905,44463,,,43688,44845,,,49081,50361,,,,,,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 311E,192.168.49.30,CNCCD44220,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,5/31/2012 8:50:46 PM,CE390A,10000,,,,,,,,,,,250000,960,22,182105,187426,182105,187426,,,108483,111595,,,73628,75831,,,70077,71972,,,,,46%,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 341E,192.168.52.30,CNCCD3D1Z9,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,6/5/2012 4:40:06 PM,CE390A,10000,,,,,,,,,,,250000,960,22,154612,160064,154612,160064,,,91545,94965,,,63080,65099,,,36463,37608,,,,,55%,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 351E,192.168.53.30,MXDCF3F1QJ,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,6/17/2013 12:09:14 PM,CE390A,10000,,,,,,,,,,,250000,960,22,12052,13204,12052,13204,,,8175,8904,,,3878,4300,,,7660,8715,,,,,,,,,5.00,,,,
1/1/2014 12:00:00 AM,1/22/2014 11:59:59 PM,1000371,HP LaserJet M4555 MFP 361E,192.168.54.30,CNCCD3G0Y9,Hewlett-Packard LaserJet Enterprise M4555 MFP,Hewlett-Packard,Managed,False,True,True,False,55,,5/1/2011 12:00:00 AM,,6/1/2012 5:09:57 PM,CE390A,10000,,,,,,,,,,,250000,960,22,69824,71612,69824,71612,,,55528,57062,,,14296,14550,,,22923,23586,,,,,14%,,,,5.00,,,,
