rmsVendorName,rmsReportVersion,manufacturer,modelName,rmsModelId,deviceId,rawDeviceName,managementStatus,managementProgram,serialNumber,ipAddress,isColor,isCopier,isScanner,isFax,ppmBlack,ppmColor,introductionDate,adoptionDate,oemTonerBlackSku,oemTonerBlackYield,oemTonerCyanSku,oemTonerCyanYield,oemTonerMagentaSku,oemTonerMagentaYield,oemTonerYellowSku,oemTonerYellowYield,dutyCycle,wattsOperating,wattsIdle,startMeterLife,endMeterLife,startMeterBlack,endMeterBlack,startMeterColor,endMeterColor,startMeterPrintBlack,endMeterPrintBlack,startMeterPrintColor,endMeterPrintColor,startMeterCopyBlack,endMeterCopyBlack,startMeterCopyColor,endMeterCopyColor,startMeterScan,endMeterScan,startMeterFax,endMeterFax,startMeterVirtualA3Black,endMeterVirtualA3Black,startMeterVirtualA3Color,endMeterVirtualA3Color,tonerLevelBlack,tonerLevelCyan,tonerLevelMagenta,tonerLevelYellow,monoCoverage,colorCoverage,discoveryDate,monitorStartDate,monitorEndDate
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,5a160e8a-284a-5ea6-b1f2-cf1fa95adb32,C710 358F,Managed,,AE9A022622,10.116.53.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,134308,139490,56466,58431,77842,81059,,,,,,,,,,,,,,,,,40%,80%,60%,70%,6.51,19.54,2014-04-10T14:37:04.477,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,9dac4ba0-db54-5d2d-cc4d-cf60177fd564,C710 988F,Managed,,AK34006735,10.139.152.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,19300,19827,6885,7069,12415,12758,,,,,,,,,,,,,,,,,70%,50%,70%,80%,2.24,8.51,2014-04-10T14:36:47.677,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,bb202d8c-4498-a619-5988-cf675b987dfe,C710 E68F,Managed,,AE9B017452,10.119.230.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,177299,181665,74166,75415,103133,106250,,,,,,,,,,,,,,,,,70%,90%,40%,100%,6.41,22.53,2014-04-10T14:36:51.317,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,124ae867-4c38-3392-81cc-cf67a3add624,C710 B68F,Managed,,AK26033101,10.110.182.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,20458,20458,7607,7607,12851,12851,,,,,,,,,,,,,,,,,70%,80%,30%,30%,0,0,2014-04-10T14:37:05.500,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,c595f64b-fb4e-99af-24ab-cf7deaa70b1e,C710 978F,Managed,,AE9A024474,10.131.151.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,93943,97856,40491,41842,53452,56014,,,,,,,,,,,,,,,,,10%,80%,80%,30%,6.54,0,2014-04-10T14:37:29.713,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,88c54471-8875-ff8c-ed9e-ce9ed0236c64,C710 D78F,Managed,,AE98005286,10.112.215.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,99049,99049,43315,43315,55734,55734,,,,,,,,,,,,,,,,,70%,9%,40%,70%,22.79,4.15,2014-04-10T14:37:04.063,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,3914e4eb-8a73-1d91-8539-cea857d048ac,C710 3B8F,Managed,,AE9A010547,10.112.59.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,97845,102484,44257,45532,53588,56952,,,,,,,,,,,,,,,,,70%,70%,50%,70%,7.45,23.96,2014-04-10T14:35:58.327,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,9a7e7c26-c2df-fb52-d96a-cec5e7826311,C710 AE8F,Managed,,AE98015821,10.131.174.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,108405,109540,46278,46595,62127,62945,,,,,,,,,,,,,,,,,9%,100%,10%,20%,0,0,2014-04-10T14:36:53.233,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,88ba7811-c61b-075e-66a7-ce827b150345,C710 0B8F,Managed,,AE97034621,10.117.11.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,118366,123260,48313,50213,70053,73047,,,,,,,,,,,,,,,,,100%,90%,90%,100%,21.43,11.21,2014-04-10T14:37:10.323,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,bbd452c3-e081-5158-372b-ce65b92155b4,C710 388F,Managed,,AE9A022841,10.131.56.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,103970,107543,40970,41961,63000,65582,,,,,,,,,,,,,,,,,80%,100%,30%,20%,6.06,14.94,2014-04-10T14:36:45.987,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,65ecb826-683f-94ba-8ccf-ce42cd489618,C710 E28F,Managed,,AK26032926,10.133.226.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,34765,36900,12574,13237,22191,23663,,,,,,,,,,,,,,,,,90%,30%,20%,90%,3.21,17.97,2014-04-10T14:36:39.050,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,0b4c92e4-e2f2-79de-bc42-ce4a14c66520,C710 968F,Managed,,AE9A024663,10.105.150.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,116394,121048,49916,51647,66478,69401,,,,,,,,,,,,,,,,,40%,40%,80%,40%,14.31,15,2014-04-10T14:36:25.287,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,2c26e699-bb7b-bd83-10ee-cdcbdde3cd65,C710 A58F,Managed,,AE9A034784,10.117.165.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,137933,146242,53115,56355,84818,89887,,,,,,,,,,,,,,,,,80%,90%,90%,20%,3.71,22.11,2014-04-10T14:35:58.983,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,8fc4d738-33e4-310f-6318-ce38300d777a,C710 E98F,Managed,,AK25043347,10.102.233.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,23011,25623,9401,10376,13610,15247,,,,,,,,,,,,,,,,,60%,80%,70%,80%,15.24,22.79,2014-04-10T14:36:55.353,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,a7b17c8d-e732-955b-ce96-cdede95b282d,C710 F98F,Managed,,AE9B017566,10.130.249.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,134645,138721,63161,64338,71484,74383,,,,,,,,,,,,,,,,,90%,100%,40%,90%,0,22.73,2014-04-10T14:35:58.337,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,1284ce89-59e9-4476-f525-cdfa3d92829d,C710 3A8F,Managed,,AE97030467,10.132.58.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,118509,120160,55088,55668,63421,64492,,,,,,,,,,,,,,,,,80%,60%,100%,100%,0,11.05,2014-04-10T14:36:18.670,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,6c318508-058c-ca65-a1ae-ce0cdcaca654,C710 678F,Managed,,AE9A010489,10.108.103.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,140683,140683,65986,65986,74697,74697,,,,,,,,,,,,,,,,,40%,100%,90%,90%,1.83,23.41,2014-04-10T14:37:36.017,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,f0a9cade-7f56-cb23-d862-cd9e8b964aa1,C710 718F,Managed,,AE9A022645B0,10.107.113.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,105366,110147,48136,49492,57230,60655,,,,,,,,,,,,,,,,,60%,70%,50%,90%,16.82,0,2014-04-10T14:37:29.710,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,e40266ab-8be7-4b27-8217-cd9f97f1da54,C710 A18F,Managed,,AE97034768,10.116.161.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,125392,131362,58763,60643,66629,70719,,,,,,,,,,,,,,,,,40%,80%,70%,70%,6.81,17.96,2014-04-10T14:37:18.237,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,8e6e39f8-8569-9a07-6c73-cd866f8ab097,C710 228F,Managed,,AE97030663,10.119.34.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,102377,105796,50499,51918,51878,53878,,,,,,,,,,,,,,,,,30%,50%,40%,100%,10.26,0,2014-04-10T14:37:27.710,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,8fb65c1b-9b0f-0e69-7a87-cd8ab49f7506,C710 188F,Managed,,AE9A024427,10.108.24.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,112780,117383,59332,61392,53448,55991,,,,,,,,,,,,,,,,,50%,50%,40%,50%,3.53,23.94,2014-04-10T14:37:06.110,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,7ce1b219-9e1d-66bf-1ea9-cd823cfec0d6,C710 3C8F,Managed,,AE85070421,10.113.60.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,55571,58155,20347,21109,35224,37046,,,,,,,,,,,,,,,,,50%,90%,30%,10%,3.32,18.56,2014-04-10T14:37:09.290,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,85424419-b774-4d21-8025-cd5a3ae220d9,C710 D48F,Managed,,AE98005413,10.130.212.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,59169,61891,26088,26953,33081,34938,,,,,,,,,,,,,,,,,70%,40%,40%,10%,24.84,0,2014-04-10T14:36:55.237,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,169a38e1-187d-7df1-455a-cd18d29ab6bb,C710 CD8F,Managed,,AE98000027,10.114.205.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,104561,105961,44198,44854,60363,61107,,,,,,,,,,,,,,,,,90%,100%,90%,40%,0,0,2014-04-10T14:36:50.120,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,f56e8f05-6493-ddf6-0ad6-cd1ee220f54e,C710 5B8F,Managed,,AE98000183,10.135.91.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,140051,143002,61008,62163,79043,80839,,,,,,,,,,,,,,,,,30%,100%,100%,30%,6.21,0,2014-04-10T14:36:41.103,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,ea5a1330-d359-9b66-67f3-bf475ff4238a,C710 B68F,Managed,,AK25043342,10.104.182.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,31114,35875,10290,11702,20824,24173,,,,,,,,,,,,,,,,,80%,50%,30%,70%,3.31,17.19,2014-04-10T14:36:12.877,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,d7aabe27-94e4-e8ea-f1b5-bf8aa92210c2,C710 AE8F,Managed,,AE9A024471,10.120.174.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,25625,25625,11088,11088,14537,14537,,,,,,,,,,,,,,,,,30%,50%,60%,60%,12.83,0,2014-04-10T14:36:31.080,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,00506f8f-b300-80c2-5de5-bf932c70ea7c,C710 8A8F,Managed,,AE9A022718,10.136.138.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,20051,21426,6904,7455,13147,13971,,,,,,,,,,,,,,,,,80%,100%,20%,60%,3.17,0,2014-04-10T14:37:01.957,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,5423b885-f2d9-21c4-14f2-bf9e851860db,C710 6D8F,Managed,,AE9A010497,10.104.109.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,120131,123599,57445,58572,62686,65027,,,,,,,,,,,,,,,,,80%,50%,80%,70%,3.61,24.6,2014-04-10T14:37:03.083,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,2a48abb1-04df-de35-0a2f-bea4b11ed811,C710 668F,Managed,,AE97034507,10.118.102.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,135332,140494,66631,68861,68701,71633,,,,,,,,,,,,,,,,,50%,50%,100%,70%,6.64,10.49,2014-04-10T14:36:34.610,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,8f0d6db7-be04-9ebb-69a7-bec68572e8b1,C710 7A8F,Managed,,AE98005281,10.110.122.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,100895,106043,52302,53885,48593,52158,,,,,,,,,,,,,,,,,60%,60%,80%,90%,5.81,16.34,2014-04-10T14:37:18.583,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,785b3654-df44-5a04-185d-bed6442eb86a,C710 E08F,Managed,,AE9A010393,10.128.224.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,49146,53442,22583,23879,26563,29563,,,,,,,,,,,,,,,,,30%,60%,60%,20%,8.47,20.55,2014-04-10T14:37:07.380,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,b71a5651-f8f6-4e2e-90ab-be599256532b,C710,Managed,,AE97016506,10.132.230.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,138656,140225,64765,65264,73891,74961,,,,,,,,,,,,,,,,,9%,90%,10%,60%,0,0,2014-06-12T02:22:56.990,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,7dd9739f-619d-0417-3fc6-be68eb13608c,C710 498F,Managed,,AE9A010324,10.132.73.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,74444,77563,34378,35740,40066,41823,,,,,,,,,,,,,,,,,90%,90%,50%,30%,3.72,15.83,2014-04-10T14:37:31.693,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,639c4a04-057e-b610-1319-be34be6a7a08,C710 108F,Managed,,AK26032959,10.100.16.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,26590,28518,9406,10020,17184,18498,,,,,,,,,,,,,,,,,30%,80%,60%,50%,0,0,2014-04-10T14:37:05.903,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,1b766a4a-1b67-c1d1-0017-be36d1f7ab90,C710 F08F,Managed,,AE97034647,10.126.240.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,75933,78933,32671,33692,43262,45241,,,,,,,,,,,,,,,,,50%,70%,80%,60%,5.35,17.11,2014-04-10T14:36:28.907,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,b96d1329-3af9-5ed7-d945-be37a04aaa49,C710 798F,Managed,,AE9A010454,10.137.121.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,148140,151353,67921,69281,80219,82072,,,,,,,,,,,,,,,,,50%,80%,40%,40%,0,9.06,2014-04-10T14:37:08.160,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,594f33bc-b787-5327-e29e-be0293e45d94,C710 E88F,Managed,,AE97030785,10.139.232.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,79252,82451,35155,36042,44097,46409,,,,,,,,,,,,,,,,,100%,60%,90%,30%,0,0,2014-04-10T14:36:54.883,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,46c3ae4a-593e-c08d-49b3-be0b859e3cc8,C710 1D8F,Managed,,AE98015903,10.132.29.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,99642,99642,41244,41244,58398,58398,,,,,,,,,,,,,,,,,80%,90%,9%,50%,1.9,7.19,2014-04-10T14:36:20.053,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,a8ed9a64-8227-a748-b5d2-bded253c7ac1,C710 6C8F,Managed,,AE98000047,10.107.108.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,36099,40384,13451,14862,22648,25522,,,,,,,,,,,,,,,,,90%,100%,70%,90%,8.45,0,2014-04-10T14:37:30.830,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,e9903171-cd1d-8035-4ff4-bdc1da8f445a,C710 978F,Managed,,AE98005874,10.135.151.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,85639,89044,39007,40266,46632,48778,,,,,,,,,,,,,,,,,80%,50%,90%,90%,8.25,12.54,2014-04-10T14:37:06.543,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,7da1efa6-98d6-18e9-4c59-bddaf58008f1,C710 7B8F,Managed,,AE98005558,10.116.123.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,172209,175682,84013,85383,88196,90299,,,,,,,,,,,,,,,,,50%,70%,50%,100%,6.34,0,2014-04-10T14:36:58.440,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,2bb57d7e-4bae-60ca-c52f-bd9c07d7807c,C710 CA8F,Managed,,AE97030607,10.114.202.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,82589,86881,37362,39031,45227,47850,,,,,,,,,,,,,,,,,60%,60%,70%,50%,3.38,22.27,2014-04-10T14:37:31.213,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,4e2c634e-f183-8b98-d061-bd9f04ce5534,C710 458F,Managed,,AE9B005996,10.100.69.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,85235,91969,35540,37534,49695,54435,,,,,,,,,,,,,,,,,80%,70%,60%,90%,5.04,10.78,2014-04-10T14:36:33.230,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,a319c0ef-b746-4e84-b71f-bdaed14986a6,C710,Managed,,AE95017499,10.114.93.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,168379,168729,70680,70816,97699,97913,,,,,,,,,,,,,,,,,30%,40%,80%,80%,24.72,23.78,2014-04-28T00:39:24.147,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,dd811d6f-8d7c-ff84-f386-bd531558568f,C710 BA8F,Managed,,AE98005496,10.103.186.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,182694,188285,87228,89048,95466,99237,,,,,,,,,,,,,,,,,20%,40%,60%,70%,9.77,0,2014-04-10T14:36:51.977,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,123db136-953d-eca2-4949-bd59a22ec098,C710 E08F,Managed,,AE96046529,10.104.224.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,142871,143138,63841,63907,79030,79231,,,,,,,,,,,,,,,,,100%,70%,80%,40%,3.99,15.96,2014-04-10T14:37:12.853,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,c92417ab-9480-acd9-7f0d-bd1328cc3b5f,C710 038F,Managed,,AE97030566,10.114.3.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,144050,150033,63927,66177,80123,83856,,,,,,,,,,,,,,,,,100%,70%,40%,90%,9.2,22.12,2014-04-10T14:36:14.710,2014-05-23T17:38:00,2014-08-21T17:38:00
PrintFleet 3,1,Oki,Oki C710dtn,529f2fa9-c0aa-4a87-a2be-945c84099b1f,24ce6be0-c3ef-419f-2512-bd23df9396d2,C710 198F,Managed,,AE9B017432,10.123.25.143,TRUE,FALSE,FALSE,FALSE,32,30,2008-05-15T00:00:00,,43866104,11000,43866103,11500,43866102,11500,43866101,11500,100000,530,17,95534,101253,41406,43811,54128,57442,,,,,,,,,,,,,,,,,80%,60%,90%,20%,3.13,14.05,2014-04-10T14:37:04.370,2014-05-23T17:38:00,2014-08-21T17:38:00
