StartDate,EndDate,printermodelid,ipaddress,Serialnumber,ModelName,Manufacturer,is_color,is_copier,is_scanner,is_fax,PPM_Black,PPM_Color,DateIntroduction,DateAdoption,DiscoveryDate,BLACK_ProdCodeOEM,BLACK_Yield,BLACK_ProdCostOEM,CYAN_ProdCodeOEM,CYAN_Yield,CYAN_ProdCostOEM,MAGENTA_ProdCodeOEM,MAGENTA_Yield,MAGENTA_ProdCostOEM,YELLOW_ProdCodeOEM,YELLOW_Yield,YELLOW_ProdCostOEM,DUTY_CYCLE,WattsPowerNormal,WattsPowerIdle,StartMeterLife,EndMeterLife,StartMeterBlack,EndMeterBlack,StartMeterColor,EndMeterColor,StartMeterPrintBlack,EndMeterPrintBlack,StartMeterPrintColor,EndMeterPrintColor,StartMeterCopyBlack,EndMeterCopyBlack,StartMeterCopyColor,EndMeterCopyColor,StartMeterScan,EndMeterScan,StartMeterFax,EndMeterFax,TonerLevel_Black,TonerLevel_Cyan,TonerLevel_Magenta,TonerLevel_Yellow
08/01/2011 0:00,09/01/2011 0:00,24974,10.100.1.14,,Konica Minolta bizhub 362,Konica Minolta,FALSE,TRUE,TRUE,TRUE,36,,4/21/2009 12:00:00 AM,,6/27/2011 3:04:10 PM,8938404,17500,,,,,,,,,,,150000,1380,,156858,160804,156858,160804,,,4824,4968,,,144412,147904,,,5462,5743,7624,7932,OK,,,
08/01/2011 0:00,09/01/2011 0:00,200021,10.136.1.65,A1UE011003290,Konica Minolta bizhub 363,Konica Minolta,FALSE,TRUE,TRUE,TRUE,36,,01/06/2010 0:00,,6/27/2011 2:57:08 PM,A202 050,25000,,,,,,,,,,,120000,1500,8,,,,,,,,,,,,,,,,,,,61%,,,
08/01/2011 0:00,09/01/2011 0:00,200022,10.100.1.33,A1UD011003894,Konica Minolta bizhub 423,Konica Minolta,FALSE,TRUE,TRUE,TRUE,42,,01/06/2010 0:00,,6/27/2011 3:04:09 PM,A202 050,25000,,,,,,,,,,,120000,1500,8,106427,109563,106427,109563,,,,,,,,,,,93,99,330,352,100%,,,
08/01/2011 0:00,09/01/2011 0:00,23589,10.100.1.67,A0R5011009843,Konica Minolta bizhub 501,Konica Minolta,FALSE,TRUE,TRUE,FALSE,50,,06/02/2008 0:00,,6/27/2011 3:04:10 PM,TN511,32200,,,,,,,,,,,175000,1560,,75802,75915,75802,75915,,,16129,16129,,,59676,59786,,,,,,,OK,,,
08/01/2011 0:00,09/01/2011 0:00,23589,10.100.1.69,A0R5011005382,Konica Minolta bizhub 501,Konica Minolta,FALSE,TRUE,TRUE,FALSE,50,,06/02/2008 0:00,,6/27/2011 3:04:10 PM,TN511,32200,,,,,,,,,,,175000,1560,,696146,703806,696146,703806,,,33030,33923,,,663229,669882,,,,,,,OK,,,
08/01/2011 0:00,09/01/2011 0:00,25593,10.136.1.62,A0ED011016045,Konica Minolta bizhub C360,Konica Minolta,TRUE,TRUE,TRUE,FALSE,36,36,9/21/2009 12:00:00 AM,,6/27/2011 2:57:08 PM,A11G130,29000,,A11G430,26000,,A11G330,26000,,A11G230,26000,,100000,1500,,,,,,,,,,,,,,,,,,,,82%,98%,99%,99%
08/01/2011 0:00,09/01/2011 0:00,16274,10.100.1.22,,Konica Minolta bizhub Di3510f,Konica Minolta,FALSE,TRUE,TRUE,TRUE,35,,10/01/2003 0:00,,6/27/2011 3:04:10 PM,8937749,14000,,,,,,,,,,,75000,1340,,284238,286549,284238,286549,,,68351,69864,,,215887,216685,,,,,,,OK,,,
08/01/2011 0:00,09/01/2011 0:00,22094,10.100.1.24,940T1GZ,Lexmark C780dn,Lexmark,TRUE,FALSE,FALSE,FALSE,33,29,4/24/2007 12:00:00 AM,,6/27/2011 3:04:10 PM,C780H1KG,10000,,C780A1CG,6000,216,C780A1MG,6000,216,C780A1YG,6000,216,120000,,,101916,104049,56680,57682,45242,46367,,,,,,,,,,,,,OK,OK,100%,100%
08/01/2011 0:00,09/01/2011 0:00,7477,10.100.1.17,11A9436,Lexmark Optra Color 40,Lexmark,TRUE,FALSE,FALSE,FALSE,8,4,6/15/1998 12:00:00 AM,,6/27/2011 3:04:11 PM,12A1985,450,42.99,,,,,,,,,,3000,24,12,,,,,,,,,,,,,,,,,,,OK,,,
08/01/2011 0:00,09/01/2011 0:00,1898,10.100.1.19,11A9338,Ithaca PcOS Model 71,Ithaca,FALSE,FALSE,FALSE,FALSE,,,,,6/27/2011 3:04:11 PM,,4500000,,,,,,,,,,,,37,,304794,306107,304794,306107,,,,,,,,,,,,,,,OK,,,
08/01/2011 0:00,09/01/2011 0:00,7303,10.120.6.70,11HLZ45,Lexmark Optra S 1855,Lexmark,FALSE,FALSE,FALSE,FALSE,18,,4/27/1998 12:00:00 AM,,6/27/2011 2:57:08 PM,1382925,17600,273,,,,,,,,,,65000,,,,,,,,,,,,,,,,,,,,,,,,
08/01/2011 0:00,09/01/2011 0:00,9185,10.143.1.41,11CYBW9,Lexmark Optra T616,Lexmark,FALSE,FALSE,FALSE,FALSE,,,9/21/1999 12:00:00 AM,,6/27/2011 2:57:08 PM,12A5840,10000,179,,,,,,,,,,200000,620,18,,,,,,,,,,,,,,,,,,,,,,
08/01/2011 0:00,09/01/2011 0:00,15063,10.136.1.60,8906HW9,Lexmark T420d,Lexmark,FALSE,FALSE,FALSE,FALSE,22,,1/23/2003 12:00:00 AM,,6/27/2011 2:57:08 PM,12A7410,5000,99,,,,,,,,,,50000,425,9,,,,,,,,,,,,,,,,,,,30%,,,
08/01/2011 0:00,09/01/2011 0:00,12287,10.100.1.4,41YV014,Lexmark T622,Lexmark,FALSE,FALSE,FALSE,FALSE,38,,6/18/2001 12:00:00 AM,,6/27/2011 3:04:10 PM,12A6760,10000,214,,,,,,,,,,200000,614,15,151395,151573,151395,151573,,,,,,,,,,,,,,,OK,,,
08/01/2011 0:00,09/01/2011 0:00,19147,10.100.1.10,790VLF2,Lexmark T644,Lexmark,FALSE,FALSE,FALSE,FALSE,48,,6/27/2005 12:00:00 AM,,6/27/2011 3:04:10 PM,64015HA,21000,320,,,,,,,,,,250000,830,20,902595,906119,902595,906119,,,,,,,,,,,,,,,30%,,,
08/01/2011 0:00,09/01/2011 0:00,19147,10.100.1.23,7911015,Lexmark T644,Lexmark,FALSE,FALSE,FALSE,FALSE,48,,6/27/2005 12:00:00 AM,,6/27/2011 3:04:09 PM,64015HA,21000,320,,,,,,,,,,250000,830,20,89959,91654,89959,91654,,,,,,,,,,,,,,,40%,,,
08/01/2011 0:00,09/01/2011 0:00,19147,10.100.1.62,7929CCV,Lexmark T644,Lexmark,FALSE,FALSE,FALSE,FALSE,48,,6/27/2005 12:00:00 AM,,6/27/2011 3:04:11 PM,64015HA,21000,320,,,,,,,,,,250000,830,20,170388,171632,170388,171632,,,,,,,,,,,,,,,27%,,,
08/01/2011 0:00,09/01/2011 0:00,16543,10.100.1.29,PMT275781,Xerox Phaser 4500DT,Xerox,FALSE,FALSE,FALSE,FALSE,36,,1/29/2004 12:00:00 AM,,6/27/2011 3:04:10 PM,113R00656,10000,159.99,,,,,,,,,,150000,675,80,658673,661662,658673,661662,,,,,,,,,,,,,,,65%,,,
08/01/2011 0:00,09/01/2011 0:00,16543,10.100.1.30,PMT274935,Xerox Phaser 4500DT,Xerox,FALSE,FALSE,FALSE,FALSE,36,,1/29/2004 12:00:00 AM,,6/27/2011 3:04:10 PM,113R00656,10000,159.99,,,,,,,,,,150000,675,80,228796,229818,228796,229818,,,,,,,,,,,,,,,45%,,,
08/01/2011 0:00,09/01/2011 0:00,25234,10.100.1.27,V6995401032,Ricoh Aficio MP 6001,Ricoh,FALSE,TRUE,TRUE,TRUE,60,,6/18/2009 12:00:00 AM,,6/27/2011 3:04:10 PM,885098,43000,,,,,,,,,,,300000,1950,,172260,174147,172260,174147,,,98111,99262,,,74155,74884,,,,,,,OK,,,
08/01/2011 0:00,09/01/2011 0:00,25315,10.100.1.3,V5090600006,Ricoh Pro 907EX,Ricoh,FALSE,FALSE,FALSE,FALSE,90,,7/21/2009 12:00:00 AM,,6/27/2011 3:04:10 PM,828082,60000,,,,,,,,,,,140000,3500,,713920,714568,713920,714568,,,630067,630681,,,,,,,,,,,OK,,,
08/01/2011 0:00,09/01/2011 0:00,22388,10.100.1.68,WTD081861E,Xerox WorkCentre 5645,Xerox,FALSE,TRUE,FALSE,TRUE,45,,7/16/2007 12:00:00 AM,,6/27/2011 3:04:10 PM,6R1046,30000,187,,,,,,,,,,175000,1180,265,1324916,1355794,1324916,1355794,,,22831,24272,,,,,,,,,,,93%,,,
08/01/2011 0:00,09/01/2011 0:00,17670,10.177.49.40,CNRC6BT5LX,Hewlett-Packard LaserJet 1320,Hewlett-Packard,FALSE,FALSE,FALSE,FALSE,22,,10/05/2004 0:00,,06/09/2011 12:43,Q5949X,6000,130.99,,,,,,,,,,10000,345,6,29400,30455,29400,30455,,,29400,30455,,,,,,,,,,,0.90%,,,
08/01/2011 0:00,09/01/2011 0:00,17670,10.177.49.45,CNRC6B12D4,Hewlett-Packard LaserJet 1320,Hewlett-Packard,FALSE,FALSE,FALSE,FALSE,22,,10/05/2004 0:00,,06/09/2011 12:43,Q5949X,6000,130.99,,,,,,,,,,10000,345,6,7048,7079,7048,7079,,,7048,7079,,,,,,,,,,,80.80%,,,
08/01/2011 0:00,09/01/2011 0:00,17689,10.177.49.41,CNGJD67962,Hewlett-Packard LaserJet 2420,Hewlett-Packard,FALSE,FALSE,FALSE,FALSE,30,,10/05/2004 0:00,,06/09/2011 12:43,Q6511A,6000,,,,,,,,,,,75000,625,11,88621,89882,88621,89882,,,88621,89882,,,,,,,,,,,21%,,,
08/01/2011 0:00,09/01/2011 0:00,17692,10.177.49.43,CNGKC72194,Hewlett-Packard LaserJet 2430dtn,Hewlett-Packard,FALSE,FALSE,FALSE,FALSE,35,,10/05/2004 0:00,,06/09/2011 12:43,Q6511A,6000,,,,,,,,,,,100000,625,11,160205,162383,160205,162383,,,160205,162383,,,,,,,,,,,24%,,,
08/01/2011 0:00,09/01/2011 0:00,8777,10.177.49.39,CNBJ278107,Hewlett-Packard LaserJet,Hewlett-Packard,FALSE,FALSE,FALSE,FALSE,,,05/01/1984 0:00,,06/09/2011 12:43,92285A,3000,193,,,,,,,,,,12000,,,11204,11204,11204,11204,,,11088,11088,,,,,,,1719,1719,,,,,,
08/01/2011 0:00,09/01/2011 0:00,24009,192.168.24.3,CNB9986392,Hewlett-Packard LaserJet P2055dn,Hewlett-Packard,FALSE,FALSE,FALSE,FALSE,35,,10/07/2008 0:00,,6/27/2011 3:00:08 PM,CE505X,6500,146,,,,,,,,,,50000,570,8,782,1424,782,1424,,,,,,,,,,,,,,,5%,,,
08/01/2011 0:00,09/01/2011 0:00,24009,192.168.24.5,CNB9986385,Hewlett-Packard LaserJet P2055dn,Hewlett-Packard,FALSE,FALSE,FALSE,FALSE,35,,10/07/2008 0:00,,6/27/2011 3:00:08 PM,CE505X,6500,146,,,,,,,,,,50000,570,8,788,1427,788,1427,,,,,,,,,,,,,,,,,,
08/01/2011 0:00,09/01/2011 0:00,23783,192.168.24.4,JPDF283220,Hewlett-Packard LaserJet P4015,Hewlett-Packard,FALSE,FALSE,FALSE,FALSE,62,,04/08/2008 0:00,,6/27/2011 3:00:08 PM,CC364A,10000,,,,,,,,,,,225000,840,18,2969,5985,2969,5985,,,,,,,,,,,,,,,16%,,,
08/01/2011 0:00,09/01/2011 0:00,10405,192.168.24.2,XKP519005,Casio Speedia V1,Casio,TRUE,FALSE,FALSE,FALSE,16,4,5/22/2000 12:00:00 AM,,6/27/2011 3:00:08 PM,,10000,20000,,,,,,,,,,,450,,5218,5261,3606,3643,1612,1618,1059,1062,1368,1371,,,,,,,,,65%,86%,86%,89%
08/01/2011 0:00,09/01/2011 0:00,17376,192.168.11.55,200001101,Oce VarioPrint 2055,Oce,FALSE,TRUE,TRUE,FALSE,,,,,8/25/2011 3:59:44 PM,,,,,,,,,,,,,250000,,,562894,566172,562894,566172,,,,,,,,,,,,,,,,,,
08/01/2011 0:00,09/01/2011 0:00,20119,192.168.11.58,200001125,Oce VarioPrint 2075,Oce,FALSE,TRUE,TRUE,FALSE,,,03/07/2006 0:00,,8/25/2011 3:59:44 PM,,,,,,,,,,,,,300000,,,1043268,1047998,1043268,1047998,,,,,,,,,,,,,,,,,,
