,Account Name,Office Depot USA,,,,,,,,,,,,,
,Create Date,Dec 21 2012,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Ignore,Tag,Make,Model,Serial Number,IP Address,MAC Address,Location,Meter Date 1,Total Meter 1,BW Meter 1,Color Meter 1,Meter Date 2,Total Meter 2,BW Meter 2,Color Meter 2
,908B18BF,Hewlett-Packard,LaserJet 2420,CNGJD28910,10.30.34.241,00-14-38-D2-6C-A5, ,Dec 20 2012,67009,67007,,Sep 26 2012,64468,64468,
,85553124,Hewlett-Packard,LaserJet 4350,CNDXC00937,10.30.37.178,00-12-79-DF-8D-67, ,Dec 20 2012,194339,194339,,Sep 26 2012,188278,188278,
,0D54B76F,Ricoh,Aficio MP 2352,W412L700440,10.30.37.175,00-26-73-43-6F-CC, ,Dec 20 2012,2568,2025,,Sep 26 2012,445,320,
,261B0995,Hewlett-Packard,LaserJet 2420,CNGJD40535,10.64.21.17,00-14-38-D5-EA-FE, ,Dec 20 2012,100932,100857,,Sep 26 2012,95956,95956,
,72BE5158,Ricoh,Aficio MP 2550B,M6415800206,10.30.34.190,00-26-73-31-90-C3, ,Dec 20 2012,14712,11577,,Sep 26 2012,12449,9870,
,4322D1DC,Hewlett-Packard,LaserJet 2420,CNGJF30286,10.30.33.81,00-1B-78-F3-4E-2E, ,Dec 20 2012,150399,150373,,Sep 26 2012,143253,143253,
,5B0E65A3,Ricoh,Aficio MP 8001,V7125100485,10.30.45.214,00-26-73-43-95-D0, ,Dec 20 2012,233185,233185,,Sep 26 2012,162866,162866,
,405BD129,Dell,1720dn Laser Printer,6222YK27013,10.30.45.82,00-04-00-AE-87-E5, ,Dec 20 2012,29692,,,Sep 26 2012,28248,,
,D29DDEDE,Hewlett-Packard,LaserJet P3005,CND1R23365,10.30.35.244,00-17-A4-96-E2-82, ,Dec 20 2012,21553,21552,,Sep 26 2012,19500,19500,
,227BC78A,Ricoh,Aficio MP 2000,L7086541559,10.34.34.21,00-00-74-E1-0F-D9, ,Dec 20 2012,38722,30654,,Sep 26 2012,37028,29307,
,FEEC7D88,Ricoh,Aficio 2020D,K8366743683,10.41.0.210,00-00-74-AC-57-E1, ,Dec 20 2012,71208,57016,,Sep 26 2012,70285,56336,
,A65904A2,Ricoh,Aficio MP 2000,L7016340037,10.41.249.89,00-26-73-1D-4C-BD, ,Dec 20 2012,14388,10912,,Sep 26 2012,11991,9031,
,FA398FE9,Hewlett-Packard,LaserJet P3005,CNG1X16305,10.30.41.113,00-17-A4-94-C8-1A, ,Dec 20 2012,909,899,,Sep 26 2012,833,833,
,F08EC64B,Hewlett-Packard,LaserJet P3005,CND1S18749,10.30.33.174,00-17-A4-96-81-56, ,Dec 20 2012,5831,157501,,Sep 26 2012,154765,154765,
,8503D6D4,Hewlett-Packard,LaserJet P3005,CNG2R12935,10.34.33.21,00-1F-29-20-A7-FB, ,Dec 20 2012,45722,45711,,Sep 26 2012,43386,43386,
,2C14B56D,Ricoh,Aficio MP 4001,V7905500763,10.30.45.192,00-26-73-0F-05-EC, ,Dec 20 2012,153796,153796,,Sep 26 2012,143535,143535,
,62FEFBD6,Hewlett-Packard,LaserJet P3005,CNG2R15741,10.34.33.20,00-21-5A-7A-89-E7, ,Dec 20 2012,2562,2562,,Sep 26 2012,2402,2402,
,6B85C11C,Ricoh,Aficio MP 2000,L7007140218,10.41.30.152,00-26-73-1D-95-FC, ,Dec 20 2012,16010,12082,,Sep 26 2012,13624,10224,
,1A2652CB,Ricoh,Aficio MP 2500,M4411400158,10.41.30.154,00-26-73-1D-52-50, ,Dec 20 2012,89001,79967,,Sep 26 2012,74127,67062,
,AB6BBFD7,Hewlett-Packard,LaserJet P3005,CNJ1S10709,10.64.1.22,00-17-A4-93-CF-B3, ,Dec 20 2012,753,92537,,Sep 26 2012,92392,92392,
,68996739,Hewlett-Packard,LaserJet P3005,CNG1X14069,10.64.1.16,00-1F-29-20-F5-2D, ,Dec 20 2012,4786,4786,,Sep 26 2012,4159,4159,
,62954CA1,Hewlett-Packard,LaserJet P3005,CND1S54336,10.41.21.82,00-1A-4B-1F-C7-56, ,Dec 20 2012,8870,8834,,Sep 26 2012,8524,8524,
,C41FD93C,Hewlett-Packard,LaserJet P3005,CNJ1R80212,10.64.1.21,00-1A-4B-23-96-A5, ,Dec 20 2012,3048,3048,,Sep 26 2012,2227,2227,
,4544A3F3,Hewlett-Packard,LaserJet P3005,CND1S37610,10.41.21.80,00-18-FE-A2-8B-14, ,Dec 20 2012,24257,24243,,Sep 26 2012,22844,22844,
,3.65E+07,Hewlett-Packard,LaserJet P3005,CNJ1R81072,10.64.1.20,00-1A-4B-23-D4-8C, ,Dec 20 2012,200819,200182,,Sep 26 2012,199627,199627,
,F872F1CE,Hewlett-Packard,LaserJet P3005,CNR1N09002,10.41.21.85,00-21-5A-7A-2D-9A, ,Dec 20 2012,9434,9423,,Sep 26 2012,6926,6926,
,02208AF0,Hewlett-Packard,LaserJet P3005,CNR1P21088,10.41.21.84,00-23-7D-7D-D0-85, ,Dec 20 2012,6349,6336,,Sep 26 2012,5004,5004,
,C891F9BE,Ricoh,Pro 907EX,V5000600055,10.30.45.182,00-26-73-0B-2B-D6, ,Dec 20 2012,1636936,1636936,,Sep 26 2012,1486571,1486571,
,345E547B,Hewlett-Packard,LaserJet P3005,CNJ1S69727,10.64.1.18,00-1A-4B-21-AF-1D, ,Dec 20 2012,36582,36522,,Sep 26 2012,32658,32658,
,1ACB497C,Ricoh,Aficio 2020D,K8366440082,10.41.1.24,00-00-74-A8-AC-69, ,Dec 20 2012,99076,78992,,Sep 26 2012,97231,77683,
,F9EDD387,Hewlett-Packard,LaserJet P3005,XXXXXXXXXX,10.34.13.27,00-1B-78-25-C4-07, ,Dec 20 2012,2565,2555,,Sep 26 2012,932,932,
